"TIME","GEO","WST_OPER","UNIT","Value"
"2010","Západné Slovensko","Waste generated","Thousand tonnes","661.48"
"2010","Stredné Slovensko","Waste generated","Thousand tonnes","390.96"
"2010","Vıchodné Slovensko","Waste generated","Thousand tonnes","401.64"
"2010","Tees Valley and Durham","Waste generated","Thousand tonnes","636.73"
"2010","Northumberland and Tyne and Wear","Waste generated","Thousand tonnes","742.4"
"2010","Cumbria","Waste generated","Thousand tonnes","282.98"
"2010","Greater Manchester","Waste generated","Thousand tonnes","1 298.23"
"2010","Lancashire","Waste generated","Thousand tonnes","762.85"
"2010","East Yorkshire and Northern Lincolnshire","Waste generated","Thousand tonnes","509.58"
"2010","North Yorkshire","Waste generated","Thousand tonnes","445.82"
"2010","South Yorkshire","Waste generated","Thousand tonnes","620.15"
"2010","West Yorkshire","Waste generated","Thousand tonnes","1 034.35"
"2010","Derbyshire and Nottinghamshire","Waste generated","Thousand tonnes","1 072.08"
"2010","Leicestershire, Rutland and Northamptonshire","Waste generated","Thousand tonnes","846.25"
"2010","Lincolnshire","Waste generated","Thousand tonnes","355.21"
"2010","Herefordshire, Worcestershire and Warwickshire","Waste generated","Thousand tonnes","654.74"
"2010","Shropshire and Staffordshire","Waste generated","Thousand tonnes","797.77"
"2010","West Midlands","Waste generated","Thousand tonnes","1 293.05"
"2010","East Anglia","Waste generated","Thousand tonnes","1 183.01"
"2010","Bedfordshire and Hertfordshire","Waste generated","Thousand tonnes","831.88"
"2010","Essex","Waste generated","Thousand tonnes","844.35"
"2010","Inner London (NUTS 2010)","Waste generated","Thousand tonnes","1 853.37"
"2010","Outer London (NUTS 2010)","Waste generated","Thousand tonnes","1 904.24"
"2010","Berkshire, Buckinghamshire and Oxfordshire","Waste generated","Thousand tonnes","1 099.78"
"2010","Surrey, East and West Sussex","Waste generated","Thousand tonnes","1 345.95"
"2010","Hampshire and Isle of Wight","Waste generated","Thousand tonnes","917.08"
"2010","Kent","Waste generated","Thousand tonnes","867.08"
"2010","Gloucestershire, Wiltshire and Bristol/Bath area","Waste generated","Thousand tonnes","1 122.52"
"2010","Dorset and Somerset","Waste generated","Thousand tonnes","661.91"
"2010","Cornwall and Isles of Scilly","Waste generated","Thousand tonnes","307.53"
"2010","Devon","Waste generated","Thousand tonnes","617.1"
"2010","West Wales and The Valleys","Waste generated","Thousand tonnes","1 027.55"
"2010","East Wales","Waste generated","Thousand tonnes","593.36"
"2010","Eastern Scotland (NUTS 2013)","Waste generated","Thousand tonnes","1 180.52"
"2010","South Western Scotland (NUTS 2013)","Waste generated","Thousand tonnes","1 352.72"
"2010","North Eastern Scotland","Waste generated","Thousand tonnes","271.47"
"2010","Highlands and Islands","Waste generated","Thousand tonnes","324.83"
"2010","Northern Ireland (UK)","Waste generated","Thousand tonnes","985.18"
"2010","Norway","Waste generated","Thousand tonnes","2 295.24"
"2010","Oslo og Akershus","Waste generated","Thousand tonnes","511.98"
"2010","Hedmark og Oppland","Waste generated","Thousand tonnes","200.4"
"2010","Sør-Østlandet","Waste generated","Thousand tonnes","498.15"
"2010","Agder og Rogaland","Waste generated","Thousand tonnes","332.72"
"2010","Vestlandet","Waste generated","Thousand tonnes","365.81"
"2010","Trøndelag","Waste generated","Thousand tonnes","193.52"
"2010","Nord-Norge","Waste generated","Thousand tonnes","192.66"
"2010","Switzerland","Waste generated","Thousand tonnes","5 565"
"2010","North Macedonia","Waste generated","Thousand tonnes","721"
"2010","Severna Makedonija","Waste generated","Thousand tonnes","721"
"2010","Serbia","Waste generated","Thousand tonnes","2 650"
"2010","Turkey","Waste generated","Thousand tonnes","29 733"
"2010","Istanbul","Waste generated","Thousand tonnes","5 778.12"
"2010","Tekirdag, Edirne, Kirklareli","Waste generated","Thousand tonnes","808.09"
"2010","Balikesir, Çanakkale","Waste generated","Thousand tonnes","772.48"
"2010","Izmir","Waste generated","Thousand tonnes","1 785.7"
"2010","Aydin, Denizli, Mugla","Waste generated","Thousand tonnes","1 252.5"
"2010","Manisa, Afyonkarahisar, Kütahya, Usak","Waste generated","Thousand tonnes","1 365.7"
"2010","Bursa, Eskisehir, Bilecik","Waste generated","Thousand tonnes","1 328.33"
"2010","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Waste generated","Thousand tonnes","1 233.11"
"2010","Ankara","Waste generated","Thousand tonnes","2 038.76"
"2010","Konya, Karaman","Waste generated","Thousand tonnes","817.43"
"2010","Antalya, Isparta, Burdur","Waste generated","Thousand tonnes","1 260.31"
"2010","Adana, Mersin","Waste generated","Thousand tonnes","1 538.07"
"2010","Hatay, Kahramanmaras, Osmaniye","Waste generated","Thousand tonnes","980.32"
"2010","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Waste generated","Thousand tonnes","652.89"
"2010","Kayseri, Sivas, Yozgat","Waste generated","Thousand tonnes","913.26"
"2010","Zonguldak, Karabük, Bartin","Waste generated","Thousand tonnes","390.07"
"2010","Kastamonu, Çankiri, Sinop","Waste generated","Thousand tonnes","343.41"
"2010","Samsun, Tokat, Çorum, Amasya","Waste generated","Thousand tonnes","1 068.31"
"2010","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Waste generated","Thousand tonnes","807.74"
"2010","Erzurum, Erzincan, Bayburt","Waste generated","Thousand tonnes","405.15"
"2010","Agri, Kars, Igdir, Ardahan","Waste generated","Thousand tonnes","436.17"
"2010","Malatya, Elazig, Bingöl, Tunceli","Waste generated","Thousand tonnes","637.73"
"2010","Van, Mus, Bitlis, Hakkari","Waste generated","Thousand tonnes","673.51"
"2010","Gaziantep, Adiyaman, Kilis","Waste generated","Thousand tonnes","723.41"
"2010","Sanliurfa, Diyarbakir","Waste generated","Thousand tonnes","1 072.08"
"2010","Mardin, Batman, Sirnak, Siirt","Waste generated","Thousand tonnes","650.32"
"2011","Belgium","Waste generated","Thousand tonnes","4 981.4391"
"2011","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Waste generated","Thousand tonnes","453.879"
"2011","Prov. Antwerpen","Waste generated","Thousand tonnes","819.5501"
"2011","Prov. Limburg (BE)","Waste generated","Thousand tonnes","426.27"
"2011","Prov. Oost-Vlaanderen","Waste generated","Thousand tonnes","677.36"
"2011","Prov. Vlaams-Brabant","Waste generated","Thousand tonnes","446.22"
"2011","Prov. West-Vlaanderen","Waste generated","Thousand tonnes","590.03"
"2011","Prov. Brabant wallon","Waste generated","Thousand tonnes","162.94"
"2011","Prov. Hainaut","Waste generated","Thousand tonnes","575.66"
"2011","Prov. Liège","Waste generated","Thousand tonnes","452.16"
"2011","Prov. Luxembourg (BE)","Waste generated","Thousand tonnes","172.33"
"2011","Prov. Namur","Waste generated","Thousand tonnes","205.04"
"2011","Bulgaria","Waste generated","Thousand tonnes","2 752"
"2011","Severozapaden","Waste generated","Thousand tonnes","328"
"2011","Severen tsentralen","Waste generated","Thousand tonnes","344"
"2011","Severoiztochen","Waste generated","Thousand tonnes","328"
"2011","Yugoiztochen","Waste generated","Thousand tonnes","417"
"2011","Yugozapaden","Waste generated","Thousand tonnes","790"
"2011","Yuzhen tsentralen","Waste generated","Thousand tonnes","545"
"2011","Czechia","Waste generated","Thousand tonnes","3 357.89"
"2011","Praha","Waste generated","Thousand tonnes","379.56"
"2011","Strední Cechy","Waste generated","Thousand tonnes","657.45"
"2011","Jihozápad","Waste generated","Thousand tonnes","334.33"
"2011","Severozápad","Waste generated","Thousand tonnes","359.03"
"2011","Severovıchod","Waste generated","Thousand tonnes","419.86"
"2011","Jihovıchod","Waste generated","Thousand tonnes","483.57"
"2011","Strední Morava","Waste generated","Thousand tonnes","363.32"
"2011","Moravskoslezsko","Waste generated","Thousand tonnes","360.77"
"2011","Germany (until 1990 former territory of the FRG)","Waste generated","Thousand tonnes","37 197.3"
"2011","Stuttgart","Waste generated","Thousand tonnes","1 777.9"
"2011","Karlsruhe","Waste generated","Thousand tonnes","1 240.6"
"2011","Freiburg","Waste generated","Thousand tonnes","992.2"
"2011","Tübingen","Waste generated","Thousand tonnes","703.5"
"2011","Oberbayern","Waste generated","Thousand tonnes","1 978"
"2011","Niederbayern","Waste generated","Thousand tonnes","561"
"2011","Oberpfalz","Waste generated","Thousand tonnes","489"
"2011","Oberfranken","Waste generated","Thousand tonnes","550"
"2011","Mittelfranken","Waste generated","Thousand tonnes","826"
"2011","Unterfranken","Waste generated","Thousand tonnes","665"
"2011","Schwaben","Waste generated","Thousand tonnes","842"
"2011","Berlin","Waste generated","Thousand tonnes","1 426.1"
"2011","Brandenburg","Waste generated","Thousand tonnes","993.6"
"2011","Bremen","Waste generated","Thousand tonnes","298"
"2011","Hamburg","Waste generated","Thousand tonnes","802.9"
"2011","Darmstadt","Waste generated","Thousand tonnes","1 784.4"
"2011","Gießen","Waste generated","Thousand tonnes","494.4"
"2011","Kassel","Waste generated","Thousand tonnes","574.6"
"2011","Mecklenburg-Vorpommern","Waste generated","Thousand tonnes","697.9"
"2011","Braunschweig","Waste generated","Thousand tonnes","778.3"
"2011","Hannover","Waste generated","Thousand tonnes","1 176.1"
"2011","Lüneburg","Waste generated","Thousand tonnes","810.5"
"2011","Weser-Ems","Waste generated","Thousand tonnes","1 233.1"
"2011","Düsseldorf","Waste generated","Thousand tonnes","2 470.9"
"2011","Köln","Waste generated","Thousand tonnes","2 094.8"
"2011","Münster","Waste generated","Thousand tonnes","1 307.5"
"2011","Detmold","Waste generated","Thousand tonnes","843"
"2011","Arnsberg","Waste generated","Thousand tonnes","1 606.5"
"2011","Koblenz","Waste generated","Thousand tonnes","751.8"
"2011","Trier","Waste generated","Thousand tonnes","267.1"
"2011","Rheinhessen-Pfalz","Waste generated","Thousand tonnes","1 052"
"2011","Saarland","Waste generated","Thousand tonnes","464"
"2011","Dresden","Waste generated","Thousand tonnes","531.3"
"2011","Chemnitz","Waste generated","Thousand tonnes","492.4"
"2011","Leipzig","Waste generated","Thousand tonnes","337.5"
"2011","Sachsen-Anhalt","Waste generated","Thousand tonnes","1 032.9"
"2011","Schleswig-Holstein","Waste generated","Thousand tonnes","1 365.4"
"2011","Thüringen","Waste generated","Thousand tonnes","885.1"
"2011","Estonia","Waste generated","Thousand tonnes","399"
"2011","Eesti","Waste generated","Thousand tonnes","399"
"2011","Ireland","Waste generated","Thousand tonnes",":"
"2011","Border, Midland and Western (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2011","Southern and Eastern (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2011","Spain","Waste generated","Thousand tonnes","22 633"
"2011","Galicia","Waste generated","Thousand tonnes","1 168.092"
"2011","Principado de Asturias","Waste generated","Thousand tonnes","566.346"
"2011","Cantabria","Waste generated","Thousand tonnes","320.128"
"2011","País Vasco","Waste generated","Thousand tonnes","996.659"
"2011","Comunidad Foral de Navarra","Waste generated","Thousand tonnes","303.339"
"2011","La Rioja","Waste generated","Thousand tonnes","129.798"
"2011","Aragón","Waste generated","Thousand tonnes","579.944"
"2011","Comunidad de Madrid","Waste generated","Thousand tonnes","2 534.355"
"2011","Castilla y León","Waste generated","Thousand tonnes","1 130.465"
"2011","Castilla-la Mancha","Waste generated","Thousand tonnes","1 110.436"
"2011","Extremadura","Waste generated","Thousand tonnes","494.478"
"2011","Cataluña","Waste generated","Thousand tonnes","3 863.541"
"2011","Comunidad Valenciana","Waste generated","Thousand tonnes","2 174.658"
"2011","Illes Balears","Waste generated","Thousand tonnes","846.647"
"2011","Andalucía","Waste generated","Thousand tonnes","4 418.662"
"2011","Región de Murcia","Waste generated","Thousand tonnes","642.173"
"2011","Canarias (ES)","Waste generated","Thousand tonnes","1 352.864"
"2011","France","Waste generated","Thousand tonnes","36 483.9"
"2011","Île de France","Waste generated","Thousand tonnes","5 534.8"
"2011","Champagne-Ardenne (NUTS 2013)","Waste generated","Thousand tonnes","715.1"
"2011","Picardie (NUTS 2013)","Waste generated","Thousand tonnes","1 169.2"
"2011","Haute-Normandie (NUTS 2013)","Waste generated","Thousand tonnes","1 124.1"
"2011","Centre (FR) (NUTS 2013)","Waste generated","Thousand tonnes","1 381.8"
"2011","Basse-Normandie (NUTS 2013)","Waste generated","Thousand tonnes","942.4"
"2011","Bourgogne (NUTS 2013)","Waste generated","Thousand tonnes","897.7"
"2011","Nord-Pas-de-Calais (NUTS 2013)","Waste generated","Thousand tonnes","2 466.3"
"2011","Lorraine (NUTS 2013)","Waste generated","Thousand tonnes","1 241"
"2011","Alsace (NUTS 2013)","Waste generated","Thousand tonnes","1 024.3"
"2011","Franche-Comté (NUTS 2013)","Waste generated","Thousand tonnes","616"
"2011","Pays de la Loire (NUTS 2013)","Waste generated","Thousand tonnes","1 958.8"
"2011","Bretagne (NUTS 2013)","Waste generated","Thousand tonnes","1 888.9"
"2011","Poitou-Charentes (NUTS 2013)","Waste generated","Thousand tonnes","1 048.5"
"2011","Aquitaine (NUTS 2013)","Waste generated","Thousand tonnes","2 014"
"2011","Midi-Pyrénées (NUTS 2013)","Waste generated","Thousand tonnes","1 464"
"2011","Limousin (NUTS 2013)","Waste generated","Thousand tonnes","367.3"
"2011","Rhône-Alpes (NUTS 2013)","Waste generated","Thousand tonnes","3 423"
"2011","Auvergne (NUTS 2013)","Waste generated","Thousand tonnes","718.3"
"2011","Languedoc-Roussillon (NUTS 2013)","Waste generated","Thousand tonnes","1 724.2"
"2011","Provence-Alpes-Côte d'Azur (NUTS 2013)","Waste generated","Thousand tonnes","3 455.2"
"2011","Corse (NUTS 2013)","Waste generated","Thousand tonnes","207.3"
"2011","Guadeloupe (NUTS 2010)","Waste generated","Thousand tonnes","264.4"
"2011","Martinique (NUTS 2010)","Waste generated","Thousand tonnes","197.5"
"2011","Guyane (NUTS 2010)","Waste generated","Thousand tonnes","111.4"
"2011","Réunion (NUTS 2010)","Waste generated","Thousand tonnes","528.4"
"2011","Croatia","Waste generated","Thousand tonnes","1 645"
"2011","Jadranska Hrvatska","Waste generated","Thousand tonnes","679.6"
"2011","Kontinentalna Hrvatska","Waste generated","Thousand tonnes","965.7"
"2011","Italy","Waste generated","Thousand tonnes","31 386.22"
"2011","Piemonte","Waste generated","Thousand tonnes","2 159.92"
"2011","Valle d'Aosta/Vallée d'Aoste","Waste generated","Thousand tonnes","78.42"
"2011","Liguria","Waste generated","Thousand tonnes","961.69"
"2011","Lombardia","Waste generated","Thousand tonnes","4 824.17"
"2011","Provincia Autonoma di Bolzano/Bozen","Waste generated","Thousand tonnes","255.12"
"2011","Provincia Autonoma di Trento","Waste generated","Thousand tonnes","266.38"
"2011","Veneto","Waste generated","Thousand tonnes","2 305.4"
"2011","Friuli-Venezia Giulia","Waste generated","Thousand tonnes","575.47"
"2011","Emilia-Romagna","Waste generated","Thousand tonnes","2 918.96"
"2011","Toscana","Waste generated","Thousand tonnes","2 372.8"
"2011","Umbria","Waste generated","Thousand tonnes","507.01"
"2011","Marche","Waste generated","Thousand tonnes","822.24"
"2011","Lazio","Waste generated","Thousand tonnes","3 315.94"
"2011","Abruzzo","Waste generated","Thousand tonnes","661.82"
"2011","Molise","Waste generated","Thousand tonnes","132.75"
"2011","Campania","Waste generated","Thousand tonnes","2 639.59"
"2011","Puglia","Waste generated","Thousand tonnes","2 095.4"
"2011","Basilicata","Waste generated","Thousand tonnes","220.24"
"2011","Calabria","Waste generated","Thousand tonnes","898.2"
"2011","Sicilia","Waste generated","Thousand tonnes","2 579.75"
"2011","Sardegna","Waste generated","Thousand tonnes","794.95"
"2011","Cyprus","Waste generated","Thousand tonnes","581"
"2011","Kypros","Waste generated","Thousand tonnes","581"
"2011","Latvia","Waste generated","Thousand tonnes","721"
"2011","Latvija","Waste generated","Thousand tonnes","721"
"2011","Lithuania","Waste generated","Thousand tonnes","1 339.28"
"2011","Lietuva (NUTS 2013)","Waste generated","Thousand tonnes","1 339"
"2011","Luxembourg","Waste generated","Thousand tonnes","345"
"2011","Luxembourg","Waste generated","Thousand tonnes","345"
"2011","Hungary","Waste generated","Thousand tonnes","3 808.88"
"2011","Közép-Magyarország (NUTS 2013)","Waste generated","Thousand tonnes","929.95"
"2011","Közép-Dunántúl","Waste generated","Thousand tonnes","457.09"
"2011","Nyugat-Dunántúl","Waste generated","Thousand tonnes","574.21"
"2011","Dél-Dunántúl","Waste generated","Thousand tonnes","392.74"
"2011","Észak-Magyarország","Waste generated","Thousand tonnes","434.66"
"2011","Észak-Alföld","Waste generated","Thousand tonnes","554.55"
"2011","Dél-Alföld","Waste generated","Thousand tonnes","465.68"
"2011","Malta","Waste generated","Thousand tonnes","245"
"2011","Malta","Waste generated","Thousand tonnes","245"
"2011","Netherlands","Waste generated","Thousand tonnes","9 478"
"2011","Groningen","Waste generated","Thousand tonnes","364"
"2011","Friesland (NL)","Waste generated","Thousand tonnes","421"
"2011","Drenthe","Waste generated","Thousand tonnes","347"
"2011","Overijssel","Waste generated","Thousand tonnes","619"
"2011","Gelderland","Waste generated","Thousand tonnes","1 472"
"2011","Flevoland","Waste generated","Thousand tonnes","201"
"2011","Utrecht","Waste generated","Thousand tonnes","693"
"2011","Noord-Holland","Waste generated","Thousand tonnes","1 472"
"2011","Zuid-Holland","Waste generated","Thousand tonnes","1 912"
"2011","Zeeland","Waste generated","Thousand tonnes","270"
"2011","Noord-Brabant","Waste generated","Thousand tonnes","1 470"
"2011","Limburg (NL)","Waste generated","Thousand tonnes","612"
"2011","Austria","Waste generated","Thousand tonnes","4 806.9"
"2011","Burgenland (AT)","Waste generated","Thousand tonnes","148.44"
"2011","Niederösterreich","Waste generated","Thousand tonnes","983.25"
"2011","Wien","Waste generated","Thousand tonnes","1 065.12"
"2011","Kärnten","Waste generated","Thousand tonnes","295.99"
"2011","Steiermark","Waste generated","Thousand tonnes","625.78"
"2011","Oberösterreich","Waste generated","Thousand tonnes","838.11"
"2011","Salzburg","Waste generated","Thousand tonnes","308.52"
"2011","Tirol","Waste generated","Thousand tonnes","386.17"
"2011","Vorarlberg","Waste generated","Thousand tonnes","155.52"
"2011","Poland","Waste generated","Thousand tonnes","12 128.74"
"2011","Lódzkie (NUTS 2013)","Waste generated","Thousand tonnes","902.71"
"2011","Mazowieckie (NUTS 2013)","Waste generated","Thousand tonnes","1 903.83"
"2011","Malopolskie","Waste generated","Thousand tonnes","1 021.99"
"2011","Slaskie","Waste generated","Thousand tonnes","1 554.41"
"2011","Lubelskie (NUTS 2013)","Waste generated","Thousand tonnes","502.22"
"2011","Podkarpackie (NUTS 2013)","Waste generated","Thousand tonnes","436.71"
"2011","Swietokrzyskie (NUTS 2013)","Waste generated","Thousand tonnes","241.93"
"2011","Podlaskie (NUTS 2013)","Waste generated","Thousand tonnes","347.17"
"2011","Wielkopolskie","Waste generated","Thousand tonnes","1 080.32"
"2011","Zachodniopomorskie","Waste generated","Thousand tonnes","584.49"
"2011","Lubuskie","Waste generated","Thousand tonnes","347.45"
"2011","Dolnoslaskie","Waste generated","Thousand tonnes","1 068.77"
"2011","Opolskie","Waste generated","Thousand tonnes","301.27"
"2011","Kujawsko-Pomorskie","Waste generated","Thousand tonnes","628.01"
"2011","Warminsko-Mazurskie","Waste generated","Thousand tonnes","448.28"
"2011","Pomorskie","Waste generated","Thousand tonnes","759.18"
"2011","Portugal","Waste generated","Thousand tonnes","5 177.781"
"2011","Norte","Waste generated","Thousand tonnes","1 587.634"
"2011","Algarve","Waste generated","Thousand tonnes","377.808"
"2011","Centro (PT)","Waste generated","Thousand tonnes","976.311"
"2011","Área Metropolitana de Lisboa","Waste generated","Thousand tonnes","1 539.016"
"2011","Alentejo","Waste generated","Thousand tonnes","407.717"
"2011","Região Autónoma dos Açores (PT)","Waste generated","Thousand tonnes","162.831"
"2011","Região Autónoma da Madeira (PT)","Waste generated","Thousand tonnes","126.464"
"2011","Romania","Waste generated","Thousand tonnes","5 217.91"
"2011","Nord-Vest","Waste generated","Thousand tonnes","529.59"
"2011","Centru","Waste generated","Thousand tonnes","629.5"
"2011","Nord-Est","Waste generated","Thousand tonnes","635.6"
"2011","Sud-Est","Waste generated","Thousand tonnes","873.31"
"2011","Sud - Muntenia","Waste generated","Thousand tonnes","731.08"
"2011","Bucuresti - Ilfov","Waste generated","Thousand tonnes","784.53"
"2011","Sud-Vest Oltenia","Waste generated","Thousand tonnes","490.63"
"2011","Vest","Waste generated","Thousand tonnes","543.67"
"2011","Slovenia","Waste generated","Thousand tonnes","852.01"
"2011","Vzhodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes","418.79"
"2011","Zahodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes","433.22"
"2011","Slovakia","Waste generated","Thousand tonnes","1 678.92"
"2011","Bratislavskı kraj","Waste generated","Thousand tonnes","255.9"
"2011","Západné Slovensko","Waste generated","Thousand tonnes","663.02"
"2011","Stredné Slovensko","Waste generated","Thousand tonnes","377.22"
"2011","Vıchodné Slovensko","Waste generated","Thousand tonnes","382.78"
"2011","Tees Valley and Durham","Waste generated","Thousand tonnes","622.05"
"2011","Northumberland and Tyne and Wear","Waste generated","Thousand tonnes","727.43"
"2011","Cumbria","Waste generated","Thousand tonnes","271.1"
"2011","Greater Manchester","Waste generated","Thousand tonnes","1 233.06"
"2011","Lancashire","Waste generated","Thousand tonnes","740.63"
"2011","East Yorkshire and Northern Lincolnshire","Waste generated","Thousand tonnes","499.93"
"2011","North Yorkshire","Waste generated","Thousand tonnes","436.59"
"2011","South Yorkshire","Waste generated","Thousand tonnes","590.14"
"2011","West Yorkshire","Waste generated","Thousand tonnes","1 011.83"
"2011","Derbyshire and Nottinghamshire","Waste generated","Thousand tonnes","1 029.37"
"2011","Leicestershire, Rutland and Northamptonshire","Waste generated","Thousand tonnes","817.08"
"2011","Lincolnshire","Waste generated","Thousand tonnes","349.74"
"2011","Herefordshire, Worcestershire and Warwickshire","Waste generated","Thousand tonnes","639.87"
"2011","Shropshire and Staffordshire","Waste generated","Thousand tonnes","780.74"
"2011","West Midlands","Waste generated","Thousand tonnes","1 245.94"
"2011","East Anglia","Waste generated","Thousand tonnes","1 154.32"
"2011","Bedfordshire and Hertfordshire","Waste generated","Thousand tonnes","832.22"
"2011","Essex","Waste generated","Thousand tonnes","833.34"
"2011","Inner London (NUTS 2010)","Waste generated","Thousand tonnes","1 772.87"
"2011","Outer London (NUTS 2010)","Waste generated","Thousand tonnes","1 846.5"
"2011","Berkshire, Buckinghamshire and Oxfordshire","Waste generated","Thousand tonnes","1 077.27"
"2011","Surrey, East and West Sussex","Waste generated","Thousand tonnes","1 331.04"
"2011","Hampshire and Isle of Wight","Waste generated","Thousand tonnes","897.99"
"2011","Kent","Waste generated","Thousand tonnes","840.04"
"2011","Gloucestershire, Wiltshire and Bristol/Bath area","Waste generated","Thousand tonnes","1 140.93"
"2011","Dorset and Somerset","Waste generated","Thousand tonnes","632.96"
"2011","Cornwall and Isles of Scilly","Waste generated","Thousand tonnes","287.39"
"2011","Devon","Waste generated","Thousand tonnes","563.19"
"2011","West Wales and The Valleys","Waste generated","Thousand tonnes","985.75"
"2011","East Wales","Waste generated","Thousand tonnes","581.41"
"2011","Eastern Scotland (NUTS 2013)","Waste generated","Thousand tonnes","1 215.36"
"2011","South Western Scotland (NUTS 2013)","Waste generated","Thousand tonnes","1 295.26"
"2011","North Eastern Scotland","Waste generated","Thousand tonnes","263.28"
"2011","Highlands and Islands","Waste generated","Thousand tonnes","319.6"
"2011","Northern Ireland (UK)","Waste generated","Thousand tonnes","949.49"
"2011","Norway","Waste generated","Thousand tonnes","2 392.35"
"2011","Oslo og Akershus","Waste generated","Thousand tonnes","535.01"
"2011","Hedmark og Oppland","Waste generated","Thousand tonnes","208.1"
"2011","Sør-Østlandet","Waste generated","Thousand tonnes","513.58"
"2011","Agder og Rogaland","Waste generated","Thousand tonnes","352.7"
"2011","Vestlandet","Waste generated","Thousand tonnes","382.25"
"2011","Trøndelag","Waste generated","Thousand tonnes","199.19"
"2011","Nord-Norge","Waste generated","Thousand tonnes","201.52"
"2011","Switzerland","Waste generated","Thousand tonnes","5 478"
"2011","North Macedonia","Waste generated","Thousand tonnes","735"
"2011","Severna Makedonija","Waste generated","Thousand tonnes","735"
"2011","Serbia","Waste generated","Thousand tonnes","2 710"
"2011","Turkey","Waste generated","Thousand tonnes",":"
"2011","Istanbul","Waste generated","Thousand tonnes",":"
"2011","Tekirdag, Edirne, Kirklareli","Waste generated","Thousand tonnes",":"
"2011","Balikesir, Çanakkale","Waste generated","Thousand tonnes",":"
"2011","Izmir","Waste generated","Thousand tonnes",":"
"2011","Aydin, Denizli, Mugla","Waste generated","Thousand tonnes",":"
"2011","Manisa, Afyonkarahisar, Kütahya, Usak","Waste generated","Thousand tonnes",":"
"2011","Bursa, Eskisehir, Bilecik","Waste generated","Thousand tonnes",":"
"2011","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Waste generated","Thousand tonnes",":"
"2011","Ankara","Waste generated","Thousand tonnes",":"
"2011","Konya, Karaman","Waste generated","Thousand tonnes",":"
"2011","Antalya, Isparta, Burdur","Waste generated","Thousand tonnes",":"
"2011","Adana, Mersin","Waste generated","Thousand tonnes",":"
"2011","Hatay, Kahramanmaras, Osmaniye","Waste generated","Thousand tonnes",":"
"2011","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Waste generated","Thousand tonnes",":"
"2011","Kayseri, Sivas, Yozgat","Waste generated","Thousand tonnes",":"
"2011","Zonguldak, Karabük, Bartin","Waste generated","Thousand tonnes",":"
"2011","Kastamonu, Çankiri, Sinop","Waste generated","Thousand tonnes",":"
"2011","Samsun, Tokat, Çorum, Amasya","Waste generated","Thousand tonnes",":"
"2011","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Waste generated","Thousand tonnes",":"
"2011","Erzurum, Erzincan, Bayburt","Waste generated","Thousand tonnes",":"
"2011","Agri, Kars, Igdir, Ardahan","Waste generated","Thousand tonnes",":"
"2011","Malatya, Elazig, Bingöl, Tunceli","Waste generated","Thousand tonnes",":"
"2011","Van, Mus, Bitlis, Hakkari","Waste generated","Thousand tonnes",":"
"2011","Gaziantep, Adiyaman, Kilis","Waste generated","Thousand tonnes",":"
"2011","Sanliurfa, Diyarbakir","Waste generated","Thousand tonnes",":"
"2011","Mardin, Batman, Sirnak, Siirt","Waste generated","Thousand tonnes",":"
"2012","Belgium","Waste generated","Thousand tonnes","4 961.95"
"2012","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Waste generated","Thousand tonnes","456.07"
"2012","Prov. Antwerpen","Waste generated","Thousand tonnes","813.09"
"2012","Prov. Limburg (BE)","Waste generated","Thousand tonnes","412.25"
"2012","Prov. Oost-Vlaanderen","Waste generated","Thousand tonnes","686.79"
"2012","Prov. Vlaams-Brabant","Waste generated","Thousand tonnes","439.79"
"2012","Prov. West-Vlaanderen","Waste generated","Thousand tonnes","584.53"
"2012","Prov. Brabant wallon","Waste generated","Thousand tonnes","164.87"
"2012","Prov. Hainaut","Waste generated","Thousand tonnes","580.53"
"2012","Prov. Liège","Waste generated","Thousand tonnes","449.27"
"2012","Prov. Luxembourg (BE)","Waste generated","Thousand tonnes","173.46"
"2012","Prov. Namur","Waste generated","Thousand tonnes","201.3"
"2012","Bulgaria","Waste generated","Thousand tonnes","2 523"
"2012","Severozapaden","Waste generated","Thousand tonnes","283"
"2012","Severen tsentralen","Waste generated","Thousand tonnes","307"
"2012","Severoiztochen","Waste generated","Thousand tonnes","296"
"2012","Yugoiztochen","Waste generated","Thousand tonnes","404"
"2012","Yugozapaden","Waste generated","Thousand tonnes","713"
"2012","Yuzhen tsentralen","Waste generated","Thousand tonnes","520"
"2012","Czechia","Waste generated","Thousand tonnes","3 232.64"
"2012","Praha","Waste generated","Thousand tonnes","377.98"
"2012","Strední Cechy","Waste generated","Thousand tonnes","482.59"
